CPF,Prioridade,Tempo_Espera
00000002570,3,1142,1411,269
00000000862,1,1143,1412,269
00000000336,1,1147,1416,269
00000002077,1,1148,1417,269
00000000037,2,1149,1418,269
00000002626,1,1139,1407,268
00000001955,1,1145,1413,268
00000001316,3,1138,1405,267
00000000077,3,1141,1408,267
00000002741,2,1137,1402,265
00000002397,1,1116,1379,263
00000001273,2,1119,1382,263
00000001658,2,1124,1387,263
00000002063,1,1136,1399,263
00000000584,3,1111,1373,262
00000000236,3,1115,1377,262
00000002056,1,1118,1380,262
00000000052,1,1123,1385,262
00000002169,2,1128,1390,262
00000001131,3,1130,1392,262
00000003135,2,1131,1393,262
00000000091,2,1109,1370,261
00000001754,3,1122,1383,261
00000002098,2,1127,1388,261
00000000687,2,1135,1396,261
00000003158,1,1114,1374,260
00000000772,2,1107,1365,258
00000001467,1,1008,1261,253
00000000021,3,1009,1262,253
00000001116,3,1025,1278,253
00000000017,1,1013,1264,251
00000002227,1,1015,1266,251
00000001650,2,1045,1296,251
00000001917,3,1046,1297,251
00000001357,2,1106,1357,251
00000000033,3,1018,1268,250
00000002867,1,1019,1269,250
00000001007,1,1032,1282,250
00000002152,1,1033,1283,250
00000002318,3,1036,1286,250
00000002956,3,1102,1352,250
00000001398,3,1103,1353,250
00000000432,1,957,1206,249
00000001085,1,958,1207,249
00000000626,3,1004,1253,249
00000001103,1,1005,1254,249
00000002004,1,1021,1270,249
00000002696,1,1024,1273,249
00000000856,3,1030,1279,249
00000000094,3,1057,1306,249
00000001928,1,1070,1319,249
00000000428,3,1073,1322,249
00000000783,1,1075,1324,249
00000002790,1,1076,1325,249
00000001493,2,1105,1354,249
00000001926,1,1089,1337,248
00000001267,2,956,1203,247
00000000656,2,1001,1248,247
00000002388,2,1003,1250,247
00000000081,2,1052,1299,247
00000000025,2,1053,1300,247
00000001254,2,1056,1303,247
00000000058,2,1061,1308,247
00000000638,1,1069,1316,247
00000000226,1,1079,1326,247
00000002904,2,1092,1339,247
00000001117,3,1000,1246,246
00000000047,1,1041,1287,246
00000001172,2,1044,1290,246
00000000040,3,1063,1309,246
00000002785,3,1064,1310,246
00000000062,2,1068,1314,246
00000000524,1,1099,1345,246
00000002363,1,965,1210,245
00000001133,2,968,1213,245
00000000213,2,972,1217,245
00000000049,2,979,1224,245
00000000793,2,1043,1288,245
00000002931,2,1066,1311,245
00000000050,1,1082,1327,245
00000002950,2,1083,1328,245
00000002422,2,1084,1329,245
00000001958,3,1087,1332,245
00000002127,1,1098,1343,245
00000002230,1,1101,1346,245
00000001115,1,1097,1341,244
00000000583,2,997,1240,243
00000002750,2,999,1242,243
00000001088,2,976,1218,242
00000002128,1,983,1225,242
00000000723,3,984,1226,242
00000000766,2,985,1227,242
00000002265,2,940,1181,241
00000000998,2,944,1184,240
00000001285,1,945,1185,240
00000000437,3,989,1229,240
00000001920,1,994,1234,240
00000000485,2,947,1186,239
00000001694,3,954,1193,239
00000000410,2,996,1235,239
00000000252,2,951,1189,238
00000000750,2,931,1168,237
00000002112,2,936,1173,237
00000002270,2,937,1174,237
00000001799,2,939,1175,236
00000001595,3,930,1165,235
00000002524,2,928,1162,234
00000002619,1,927,1157,230
00000001551,1,902,1125,223
00000000010,1,903,1126,223
00000000086,3,906,1129,223
00000000055,3,910,1132,222
00000000075,3,899,1120,221
00000001606,2,900,1121,221
00000002551,1,924,1144,220
00000002119,2,926,1146,220
00000000880,1,898,1117,219
00000000990,2,921,1140,219
00000001445,3,895,1112,217
00000002297,2,916,1133,217
00000001440,2,917,1134,217
00000002369,2,894,1110,216
00000001752,1,897,1113,216
00000002452,3,889,1104,215
00000001232,1,893,1108,215
00000000560,3,879,1090,211
00000001495,1,882,1093,211
00000000195,1,883,1094,211
00000000975,2,884,1095,211
00000000506,1,886,1096,210
00000001278,2,876,1085,209
00000001131,3,878,1086,208
00000000142,2,871,1078,207
00000001092,1,873,1080,207
00000002056,3,868,1074,206
00000001381,3,875,1081,206
00000001616,1,866,1071,205
00000002469,3,867,1072,205
00000002057,3,843,1047,204
00000001589,1,844,1048,204
00000001944,2,825,1027,202
00000001511,2,826,1028,202
00000000336,2,856,1058,202
00000001036,3,857,1059,202
00000000501,2,858,1060,202
00000001340,2,860,1062,202
00000000065,2,865,1067,202
00000000205,1,809,1010,201
00000001609,1,833,1034,201
00000001426,2,836,1037,201
00000002242,2,837,1038,201
00000002155,2,838,1039,201
00000001716,1,839,1040,201
00000001014,1,848,1049,201
00000001605,3,849,1050,201
00000000048,1,864,1065,201
00000001698,1,811,1011,200
00000001940,3,820,1020,200
00000001469,2,831,1031,200
00000002063,1,835,1035,200
00000001671,2,842,1042,200
00000000040,2,851,1051,200
00000000084,2,854,1054,200
00000000043,1,803,1002,199
00000000327,1,807,1006,199
00000001203,2,808,1007,199
00000000514,1,824,1023,199
00000001653,2,817,1014,197
00000000083,3,819,1016,197
00000002243,1,816,1012,196
00000002039,1,786,978,192
00000000031,3,801,993,192
00000001895,1,758,949,191
00000000428,2,783,974,191
00000001696,3,784,975,191
00000001280,1,800,991,191
00000000017,3,770,959,189
00000001409,3,782,971,189
00000002257,2,792,981,189
00000001388,2,764,952,188
00000000204,1,781,969,188
00000001794,2,799,987,188
00000001221,1,768,955,187
00000000554,1,779,966,187
00000001832,3,780,967,187
00000002272,1,795,982,187
00000001990,2,757,943,186
00000001957,3,767,953,186
00000000073,3,778,964,186
00000000998,3,722,907,185
00000000147,1,756,941,185
00000000818,2,775,960,185
00000000890,3,776,961,185
00000000348,1,777,962,185
00000000553,2,751,935,184
00000000746,2,725,908,183
00000000006,1,750,933,183
00000001575,2,755,938,183
00000000013,3,727,909,182
00000001044,1,729,911,182
00000000215,1,736,918,182
00000000098,2,747,929,182
00000001682,2,731,912,181
00000001267,2,721,901,180
00000000713,1,734,914,180
00000000082,1,735,915,180
00000001265,3,740,919,179
00000001269,1,743,922,179
00000001314,1,746,925,179
00000000642,3,718,896,178
00000000128,2,742,920,178
00000001255,3,745,923,178
00000000138,2,712,887,175
00000000146,1,713,888,175
00000000884,1,716,891,175
00000000906,3,717,892,175
00000000666,3,711,885,174
00000002072,3,702,874,172
00000001083,3,705,877,172
00000000241,2,709,880,171
00000000793,2,710,881,171
00000001034,2,701,869,168
00000000049,3,683,845,162
00000001961,3,684,846,162
00000000278,2,685,847,162
00000001735,1,699,861,162
00000000247,3,700,862,162
00000001756,2,698,859,161
00000000656,1,625,785,160
00000000601,1,627,787,160
00000001757,3,667,827,160
00000000296,1,680,840,160
00000000081,1,669,828,159
00000000076,1,682,841,159
00000000336,3,671,829,158
00000000366,1,697,855,158
00000001980,1,664,821,157
00000001004,1,673,830,157
00000000661,1,693,850,157
00000001856,1,696,853,157
00000001434,1,646,802,156
00000000854,1,654,810,156
00000001284,1,656,812,156
00000000891,1,658,814,156
00000000207,2,634,789,155
00000001804,1,635,790,155
00000001751,3,649,804,155
00000000056,2,650,805,155
00000001410,3,638,791,153
00000000699,3,640,793,153
00000000560,2,643,796,153
00000000217,2,644,797,153
00000000776,2,645,798,153
00000000975,1,653,806,153
00000001986,1,679,832,153
00000000284,2,642,794,152
00000000308,2,663,815,152
00000000856,1,622,773,151
00000000410,2,623,774,151
00000001368,2,611,759,148
00000000958,3,621,769,148
00000001005,2,613,760,147
00000001270,1,618,765,147
00000001760,1,616,762,146
00000000239,1,617,763,146
00000001514,1,620,766,146
00000001036,2,608,752,144
00000001616,3,605,748,143
00000000280,2,610,753,143
00000001346,3,607,749,142
00000001082,2,598,738,140
00000001639,2,601,741,140
00000000678,3,604,744,140
00000001467,2,595,732,137
00000001253,1,596,733,137
00000000581,2,594,730,136
00000001357,2,593,728,135
00000000045,2,570,703,133
00000000960,3,590,723,133
00000000626,2,572,704,132
00000001553,2,587,719,132
00000000169,1,588,720,132
00000000255,1,575,706,131
00000001370,3,585,714,129
00000001107,1,586,715,129
00000001329,3,579,707,128
00000000167,3,559,686,127
00000001660,1,562,688,126
00000001564,1,563,689,126
00000000415,1,568,694,126
00000001173,2,569,695,126
00000001055,3,565,690,125
00000001203,3,567,692,125
00000001480,1,533,657,124
00000000080,3,584,708,124
00000000087,2,532,655,123
00000001605,3,536,659,123
00000001088,1,531,652,121
00000001373,2,539,660,121
00000000404,2,556,676,120
00000001417,2,558,677,119
00000000934,2,529,647,118
00000000524,1,530,648,118
00000000064,2,547,665,118
00000000252,2,551,668,117
00000000908,2,553,670,117
00000001003,2,545,661,116
00000000585,2,546,662,116
00000000818,1,550,666,116
00000000336,3,528,639,111
00000001061,3,521,631,110
00000000401,1,526,636,110
00000001369,2,527,637,110
00000000737,2,519,628,109
00000001172,1,520,629,109
00000000072,2,523,632,109
00000000238,1,518,626,108
00000001115,3,525,633,108
00000001514,2,503,602,99
00000000067,1,515,614,99
00000000264,1,516,615,99
00000000743,2,501,599,98
00000000494,1,502,600,98
00000000105,1,514,612,98
00000000760,3,506,603,97
00000000327,2,512,609,97
00000001060,2,383,479,96
00000000966,3,382,477,95
00000001316,3,496,591,95
00000000534,3,379,473,94
00000000072,3,386,480,94
00000000344,2,388,482,94
00000000099,2,495,589,94
00000000147,2,381,474,93
00000000180,2,478,571,93
00000000713,1,398,490,92
00000000656,2,481,573,92
00000001336,2,500,592,92
00000000023,1,366,457,91
00000000425,3,365,455,90
00000000584,3,397,487,90
00000000071,2,407,497,90
00000001240,2,408,498,90
00000001338,3,476,566,90
00000000040,2,484,574,90
00000000151,3,486,576,90
00000001411,3,493,583,90
00000000597,1,374,463,89
00000000743,2,378,467,89
00000000204,1,396,485,89
00000000270,3,445,534,89
00000001373,1,446,535,89
00000001062,3,448,537,89
00000000049,3,488,577,89
00000000261,3,489,578,89
00000000130,3,491,580,89
00000000303,1,492,581,89
00000000025,1,361,449,88
00000000875,1,395,483,88
00000000073,1,406,494,88
00000000339,1,411,499,88
00000000078,3,452,540,88
00000000425,2,472,560,88
00000000337,1,356,443,87
00000000899,3,357,444,87
00000000239,3,360,447,87
00000000342,2,454,541,87
00000000061,3,470,557,87
00000000585,3,353,439,86
00000001093,1,354,440,86
00000000697,3,364,450,86
00000000009,2,456,542,86
00000000003,1,462,548,86
00000000054,3,466,552,86
00000000224,2,468,554,86
00000000139,3,469,555,86
00000001031,1,475,561,86
00000000379,3,299,384,85
00000000066,1,300,385,85
00000000598,1,314,399,85
00000000004,1,315,400,85
00000001103,3,458,543,85
00000000043,1,420,504,84
00000000906,2,438,522,84
00000001368,1,460,544,84
00000000053,2,465,549,84
00000000546,1,304,387,83
00000001277,2,422,505,83
00000000064,1,424,507,83
00000000015,2,298,380,82
00000000035,1,307,389,82
00000000442,2,341,423,82
00000001044,2,343,425,82
00000000224,3,344,426,82
00000000079,3,442,524,82
00000000217,1,309,390,81
00000000935,3,312,393,81
00000000691,1,349,430,81
00000000936,2,352,433,81
00000000070,3,311,391,80
00000000387,1,321,401,80
00000001057,2,347,427,80
00000000710,2,351,431,80
00000000081,3,428,508,80
00000000996,2,330,409,79
00000000036,1,333,412,79
00000000488,3,324,402,78
00000000060,1,332,410,78
00000000318,1,335,413,78
00000000526,2,336,414,78
00000000003,1,337,415,78
00000000887,3,338,416,78
00000000008,2,339,417,78
00000000026,1,340,418,78
00000000089,2,290,367,77
00000000437,1,326,403,77
00000000782,3,297,373,76
00000001198,1,437,513,76
00000000553,1,226,301,75
00000000336,3,287,362,75
00000000645,1,295,370,75
00000000164,3,296,371,75
00000000184,2,434,509,75
00000001253,2,435,510,75
00000000526,3,436,511,75
00000000058,2,289,363,74
00000000576,2,294,368,74
00000000035,2,232,305,73
00000000253,1,230,302,72
00000000261,3,231,303,72
00000000002,3,286,358,72
00000000049,2,238,308,70
00000000285,1,258,328,70
00000000477,3,272,342,70
00000000021,2,285,355,70
00000000147,2,237,306,69
00000000186,3,254,323,69
00000000303,3,256,325,69
00000000055,1,265,334,69
00000000249,1,245,313,68
00000000439,3,261,329,68
00000000425,3,263,331,68
00000000180,2,280,348,68
00000000096,3,224,291,67
00000000327,2,249,316,67
00000000187,2,250,317,67
00000000354,1,278,345,67
00000000052,2,279,346,67
00000000255,1,244,310,66
00000000281,1,223,288,65
00000000034,3,198,262,64
00000000336,1,220,283,63
00000000339,1,221,284,63
00000000146,3,197,259,62
00000000278,1,202,264,62
00000000074,3,196,255,59
00000000470,2,194,252,58
00000000087,3,208,266,58
00000000028,2,209,267,58
00000000691,3,211,269,58
00000000088,1,212,270,58
00000000151,1,215,273,58
00000000681,1,217,275,58
00000000073,2,214,271,57
00000000598,1,219,276,57
00000000441,1,191,247,56
00000000485,2,186,239,53
00000000082,2,173,225,52
00000000123,3,181,233,52
00000000428,2,182,234,52
00000000337,1,171,222,51
00000000031,1,176,227,51
00000000033,1,177,228,51
00000000187,2,178,229,51
00000000004,1,185,236,51
00000000079,2,189,240,51
00000000401,2,190,241,51
00000000530,3,156,203,47
00000000207,3,157,204,47
00000000554,2,170,216,46
00000000075,2,147,192,45
00000000047,1,155,200,45
00000000048,2,162,206,44
00000000081,2,169,213,44
00000000028,3,150,193,43
00000000021,3,152,195,43
00000000506,2,165,207,42
00000000319,2,168,210,42
00000000261,3,146,187,41
00000000439,3,144,183,39
00000000035,1,143,180,37
00000000072,2,142,174,32
00000000130,1,141,172,31
00000000342,1,131,158,27
00000000321,3,132,159,27
00000000442,2,133,160,27
00000000054,1,136,163,27
00000000069,1,137,164,27
00000000081,3,139,166,27
00000000239,1,140,167,27
00000000098,1,135,161,26
00000000039,2,124,149,25
00000000067,1,128,153,25
00000000099,2,129,154,25
00000000169,2,43,61,18
00000000011,2,46,64,18
00000000055,3,49,67,18
00000000034,1,54,72,18
00000000187,1,56,74,18
00000000010,2,60,78,18
00000000064,1,40,57,17
00000000167,1,41,58,17
00000000128,3,45,62,17
00000000082,1,48,65,17
00000000008,2,121,138,17
00000000084,3,39,55,16
00000000184,2,52,68,16
00000000269,1,95,111,16
00000000026,2,118,134,16
00000000090,3,27,42,15
00000000130,3,93,108,15
00000000141,1,36,50,14
00000000174,3,77,91,14
00000000261,2,80,94,14
00000000040,2,34,47,13
00000000221,2,66,79,13
00000000278,2,83,96,13
00000000082,2,90,103,13
00000000236,1,117,130,13
00000000099,3,23,35,12
00000000089,3,32,44,12
00000000147,2,69,81,12
00000000007,3,88,100,12
00000000139,3,89,101,12
00000000048,1,22,33,11
00000000303,3,71,82,11
00000000339,2,87,98,11
00000000218,2,102,113,11
00000000044,3,75,85,10
00000000032,3,76,86,10
00000000039,3,104,114,10
00000000026,3,105,115,10
00000000018,2,109,119,10
00000000037,3,110,120,10
00000000348,2,112,122,10
00000000096,3,116,126,10
00000000092,1,15,24,9
00000000059,3,16,25,9
00000000006,3,20,28,8
00000000151,2,21,29,8
00000000007,1,10,17,7
00000000031,1,11,18,7
00000000005,1,14,19,5
00000000070,1,9,13,4
00000000085,2,5,7,2
00000000082,1,6,8,2
00000000089,1,2,3,1
